HubID,n,rmsle,mean_actual
667,34,0.07906134233368962,8826.470588235294
534,33,0.07888971316053896,8070.121212121212
1029,34,0.07888269897346589,5575.14705882353
808,34,0.07887471755552931,7731.0
656,33,0.0788690081194826,3429.121212121212
138,34,0.07884802752076396,7772.470588235294
633,33,0.07881243298536338,7699.878787878788
334,33,0.0787659123599371,5621.424242424242
580,34,0.07874751126309258,9924.882352941177
850,33,0.07869031986426485,6590.272727272727
44,34,0.0786762471786711,5473.794117647059
419,34,0.07863224764288276,5675.294117647059
196,34,0.07858861459630644,5360.382352941177
793,33,0.07843155405959505,5325.272727272727
790,33,0.07835863932713054,7927.909090909091
575,33,0.07834727462782004,5620.969696969697
835,33,0.07832629885024632,5806.69696969697
531,34,0.07828421636650483,5187.64705882353
105,33,0.07828204892201451,5228.69696969697
986,33,0.07827967830157372,5281.424242424242
145,33,0.07827473221861254,7666.424242424242
49,33,0.07825815368061047,8028.272727272727
365,33,0.07817988152572332,5694.939393939394
555,33,0.07817462409049687,4885.545454545455
361,34,0.07814992269116633,6454.176470588235
1001,34,0.07812197550253512,5869.588235294118
966,33,0.07805191061506249,5119.060606060606
284,33,0.07795122759295559,5636.757575757576
1091,34,0.077951203502937,8425.235294117647
355,34,0.07794348178717651,8911.5
282,34,0.07793975874163947,4764.823529411765
329,33,0.07793226405784157,7405.393939393939
1078,33,0.07782528095817777,7462.090909090909
773,33,0.07779455312655663,5379.787878787879
191,33,0.07778644768439193,6997.454545454545
725,34,0.077773652314881,5887.85294117647
798,34,0.07770691657448993,7619.882352941177
940,34,0.07753685301813892,7847.5
993,34,0.07749671396079082,7929.617647058823
1007,34,0.07747804055300868,7429.64705882353
396,34,0.07742115334172432,10387.970588235294
557,33,0.07740553449055924,4375.181818181818
1109,33,0.07739947383828888,5045.393939393939
243,33,0.07735366334609961,7042.818181818182
132,33,0.07735268308321983,7601.606060606061
1098,34,0.07733916025216175,5542.029411764706
983,33,0.07733029108173106,8939.09090909091
758,33,0.07732325418798099,4933.939393939394
167,34,0.07725984875676709,9664.323529411764
447,34,0.07722779381186808,5521.029411764706
477,33,0.07717797102803216,6479.212121212121
600,34,0.07715480359635335,7390.235294117647
809,33,0.07706547017743774,10404.121212121212
328,33,0.07702185834475833,4606.787878787879
982,34,0.07697074975281344,8442.14705882353
501,33,0.07697013274164902,5061.575757575758
1003,33,0.07693709849779516,7419.181818181818
829,33,0.0769103014211329,5970.909090909091
799,33,0.0768998505965343,10422.878787878788
1044,33,0.0768763246184562,6333.575757575758
585,34,0.07683806172020365,4875.294117647059
73,34,0.07682007977452086,4683.941176470588
386,33,0.07671536814633619,7087.333333333333
691,33,0.07667269824371681,8706.09090909091
469,34,0.07666302189699009,11536.882352941177
763,34,0.07654348480021177,6292.588235294118
1105,33,0.07644315010423826,5491.606060606061
346,33,0.07642031491545243,7992.666666666667
235,33,0.07641136574933242,5602.393939393939
700,33,0.0763715074334062,4546.757575757576
789,33,0.076365050230097,3885.757575757576
961,33,0.07634755980022871,6912.636363636364
728,33,0.07633460310987927,5654.757575757576
647,34,0.07627113067974581,6003.764705882353
950,33,0.07620645888349813,5915.181818181818
920,33,0.07618774277936534,6303.545454545455
855,33,0.07615897885635892,6214.727272727273
227,33,0.07613841895218972,6792.272727272727
771,33,0.07612793945362471,7186.030303030303
946,33,0.0760634211647478,4389.727272727273
889,34,0.07602841852208507,4246.64705882353
523,34,0.07601250962215955,14025.823529411764
639,33,0.07599608519122127,4602.424242424242
919,33,0.07599586989483566,5658.212121212121
378,33,0.07598598994296529,7279.363636363636
1020,33,0.07594361308508765,9174.030303030304
541,33,0.07589825501834403,7130.454545454545
659,33,0.07587725986209042,5596.575757575758
56,33,0.07587129304077735,8720.181818181818
289,33,0.07583880761077288,6474.363636363636
516,33,0.0757852946026412,6460.757575757576
278,34,0.07578467793396985,7314.588235294118
900,33,0.07574676182538981,6511.393939393939
249,34,0.0757389821452161,5507.705882352941
17,34,0.07572223233561337,6201.029411764706
1016,33,0.07571796039975486,5891.484848484848
612,33,0.07570372355138255,6829.242424242424
166,33,0.07569765206126057,5689.757575757576
806,33,0.0756615794257688,7252.424242424242
15,34,0.0756415439592338,7010.088235294118
1038,33,0.07561823724945296,6166.515151515152
1002,34,0.07560873083647203,6867.14705882353
332,34,0.07555867917002719,3740.4411764705883
212,34,0.07553511746288274,4641.058823529412
246,34,0.07553366796350462,7309.35294117647
512,42,0.07553018258458048,6606.309523809524
331,33,0.07553000603542857,5826.727272727273
968,34,0.07550496877241647,7568.294117647059
640,33,0.07548181711505741,12657.939393939394
654,34,0.07547231359472416,6851.029411764706
644,33,0.07543701320722696,9402.939393939394
55,34,0.07538788244419764,5352.029411764706
253,33,0.07529845861943908,5845.848484848485
1077,33,0.07526150776201668,4802.727272727273
861,33,0.07523793695339744,4099.212121212121
999,34,0.07521476921015907,9303.882352941177
645,33,0.07518650111767013,11189.939393939394
870,34,0.07511990878256153,7174.117647058823
812,34,0.07510416858645587,6526.205882352941
495,33,0.07510098022293954,5640.060606060606
162,33,0.07505238660797889,8045.666666666667
281,34,0.07504921763248269,6088.205882352941
489,34,0.07503298349376515,7421.735294117647
843,34,0.07502579130436274,9157.70588235294
593,34,0.07498787586243172,9651.20588235294
384,34,0.07498320201284187,9437.735294117647
529,34,0.0749692080749819,8207.5
564,33,0.07493784474688692,6290.575757575758
886,33,0.074885790726672,7198.151515151515
353,42,0.07487343915345063,7071.0952380952385
756,33,0.07485296860008153,18142.696969696968
408,33,0.07473300955064531,5073.545454545455
766,33,0.07468582580785106,7056.060606060606
994,33,0.07467575127486847,5161.060606060606
1010,34,0.07464424771752583,9443.382352941177
154,33,0.07459950574487487,9568.0
780,34,0.07458871347036891,6647.382352941177
791,33,0.0745817251881427,9291.363636363636
59,34,0.07456064499057728,5576.529411764706
774,34,0.07450382444366496,5592.764705882353
406,33,0.07445711297648307,7567.030303030303
672,34,0.07442368711721693,8517.79411764706
380,33,0.07441225896061918,15140.515151515152
737,33,0.07433923406753858,6426.757575757576
810,33,0.07430057794671119,6140.757575757576
158,33,0.07429302886731784,8686.151515151516
1040,33,0.07429267296042795,9235.666666666666
23,33,0.07423647169298783,5752.545454545455
775,33,0.07423492347913481,9042.484848484848
